off,def,startTime,endTime,endText,dur,points,actionPlayer,turnover,oRebs,blks,assist,steal,startState,endState,fastBreak,qtr,dFouls,defTeamPts,shots,gameId
14.0,8.0,420.0,412.0,Stanley Johnson steals the ball from Josh McRoberts.,8.0,0.0,-1.0,True,0.0,0.0,-1.0,True,1.0,5.0,False,4.0,0.0,0.0,[],1571121.0
8.0,14.0,412.0,396.0,Justise Winslow with a defensive rebound.,16.0,0.0,-1.0,False,0.0,0.0,-1.0,False,5.0,1.0,False,4.0,0.0,0.0,[47826],1571121.0
14.0,8.0,396.0,393.0,Aron Baynes with a defensive rebound.,3.0,1.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,True,4.0,1.0,0.0,[],1571121.0
8.0,14.0,393.0,377.0,Anthony Tolliver makes a 3-point jump shot from 26 feet out. Aron Baynes with the assist.,16.0,3.0,-1.0,False,0.0,0.0,12271.0,False,1.0,3.0,False,4.0,0.0,0.0,[47826],1571121.0
14.0,8.0,377.0,360.0,Reggie Jackson with a defensive rebound.,17.0,0.0,-1.0,False,0.0,0.0,-1.0,False,3.0,1.0,False,4.0,0.0,0.0,[47826],1571121.0
8.0,14.0,360.0,339.0,Kentavious Caldwell-Pope makes a running jump shot from 6 feet out.,21.0,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,2.0,False,4.0,0.0,0.0,[47826],1571121.0
14.0,8.0,339.0,305.0,Marcus Morris with a defensive rebound.,34.0,0.0,-1.0,False,1.0,0.0,-1.0,False,2.0,1.0,False,4.0,1.0,0.0,"[47826, 47826]",1571121.0
8.0,14.0,305.0,287.0,Marcus Morris makes a fade away from 16 feet out.,18.0,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,2.0,False,4.0,0.0,0.0,[47826],1571121.0
14.0,8.0,287.0,269.0,Hassan Whiteside makes a bank shot from 13 feet out. Justise Winslow with the assist.,18.0,2.0,-1.0,False,0.0,0.0,12271.0,False,2.0,2.0,False,4.0,0.0,0.0,[47826],1571121.0
8.0,14.0,269.0,239.0,Josh Richardson with a defensive rebound.,30.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,4.0,1.0,0.0,[47826],1571121.0
14.0,8.0,239.0,227.0,Steve Blake with a defensive rebound.,12.0,0.0,-1.0,False,0.0,1.0,-1.0,False,1.0,1.0,False,4.0,0.0,0.0,[47826],1571121.0
8.0,14.0,227.0,211.0,Udonis Haslem steals the ball from Steve Blake.,16.0,0.0,-1.0,True,0.0,0.0,-1.0,True,1.0,5.0,False,4.0,0.0,0.0,[],1571121.0
14.0,8.0,211.0,203.0,Anthony Tolliver with a defensive rebound.,8.0,0.0,-1.0,False,0.0,0.0,-1.0,False,5.0,1.0,True,4.0,0.0,0.0,[47826],1571121.0
8.0,14.0,203.0,188.0,Udonis Haslem with a defensive rebound.,15.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,4.0,0.0,0.0,[47826],1571121.0
14.0,8.0,188.0,172.0,Beno Udrih makes a jump shot from 19 feet out. Udonis Haslem with the assist.,16.0,2.0,-1.0,False,0.0,0.0,12271.0,False,1.0,2.0,False,4.0,0.0,0.0,[47826],1571121.0
8.0,14.0,172.0,137.0,Joel Anthony makes a layup from 2 feet out.,35.0,2.0,-1.0,False,2.0,0.0,-1.0,False,2.0,2.0,False,4.0,1.0,0.0,"[47826, 47826, 47826]",1571121.0
14.0,8.0,137.0,117.0,Udonis Haslem makes a jump shot from 16 feet out. Beno Udrih with the assist.,20.0,2.0,-1.0,False,0.0,0.0,12271.0,False,2.0,2.0,False,4.0,0.0,0.0,[47826],1571121.0
8.0,14.0,117.0,93.0,Darrun Hilliard makes a 3-point jump shot from 27 feet out. Reggie Bullock with the assist.,24.0,3.0,-1.0,False,0.0,0.0,12271.0,False,2.0,3.0,False,4.0,0.0,0.0,[47826],1571121.0
14.0,8.0,93.0,82.0,Udonis Haslem makes a jump shot from 12 feet out. Josh Richardson with the assist.,11.0,2.0,-1.0,False,0.0,0.0,12271.0,False,3.0,2.0,False,4.0,0.0,0.0,[47826],1571121.0
8.0,14.0,82.0,66.0,Darrun Hilliard makes a jump shot from 18 feet out. Anthony Tolliver with the assist.,16.0,2.0,-1.0,False,0.0,0.0,12271.0,False,2.0,2.0,False,4.0,0.0,0.0,[47826],1571121.0
14.0,8.0,66.0,61.0,Chris Andersen makes a 3-point jump shot from 26 feet out. Beno Udrih with the assist.,5.0,3.0,-1.0,False,0.0,0.0,12271.0,False,2.0,3.0,True,4.0,0.0,0.0,[47826],1571121.0
8.0,14.0,61.0,23.9,Chris Andersen with a defensive rebound.,37.1,0.0,-1.0,False,1.0,0.0,-1.0,False,3.0,1.0,False,4.0,0.0,0.0,"[47826, 47826]",1571121.0
14.0,8.0,23.9,16.6,Udonis Haslem makes a 3-point jump shot from 23 feet out. Chris Andersen with the assist.,7.3,3.0,-1.0,False,0.0,0.0,12271.0,False,1.0,3.0,False,4.0,0.0,0.0,[47826],1571121.0
8.0,14.0,16.6,0.0,End of the 4th Quarter,16.6,0.0,-1.0,False,0.0,0.0,-1.0,False,3.0,9.0,False,4.0,0.0,0.0,[],1571121.0
28.0,11.0,720.0,703.0,Jonas Valanciunas makes a bank shot from 13 feet out. DeMar DeRozan with the assist.,17.0,2.0,-1.0,False,0.0,0.0,12316.0,False,9.0,2.0,False,1.0,0.0,0.0,[48003],1570506.0
11.0,28.0,703.0,687.0,Luis Scola with a defensive rebound.,16.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,1.0,0.0,0.0,[48003],1570506.0
28.0,11.0,687.0,682.0,Pacers with a defensive rebound.,5.0,0.0,-1.0,False,0.0,1.0,-1.0,False,1.0,1.0,True,1.0,0.0,0.0,[48003],1570506.0
11.0,28.0,682.0,670.0,Monta Ellis makes a jump shot from 18 feet out. Ian Mahinmi with the assist.,12.0,2.0,-1.0,False,0.0,0.0,12316.0,False,1.0,2.0,False,1.0,0.0,0.0,[48003],1570506.0
28.0,11.0,670.0,645.0,Jonas Valanciunas makes a layup from 3 feet out. DeMarre Carroll with the assist.,25.0,2.0,-1.0,False,0.0,0.0,12316.0,False,2.0,2.0,False,1.0,0.0,0.0,[48003],1570506.0
11.0,28.0,645.0,632.0,Jonas Valanciunas with a defensive rebound.,13.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,1.0,0.0,0.0,[48003],1570506.0
28.0,11.0,632.0,622.0,DeMarre Carroll makes a floating jump shot from 8 feet out. DeMar DeRozan with the assist.,10.0,2.0,-1.0,False,0.0,0.0,12316.0,False,1.0,2.0,False,1.0,0.0,0.0,[48003],1570506.0
11.0,28.0,622.0,610.0,Jonas Valanciunas with a defensive rebound.,12.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,1.0,0.0,0.0,[48003],1570506.0
28.0,11.0,610.0,605.0,Paul George steals the ball from Kyle Lowry.,5.0,0.0,-1.0,True,0.0,0.0,-1.0,True,1.0,5.0,False,1.0,0.0,0.0,[],1570506.0
11.0,28.0,605.0,597.0,Luis Scola with a defensive rebound.,8.0,0.0,-1.0,False,0.0,0.0,-1.0,False,5.0,1.0,False,1.0,0.0,0.0,[48003],1570506.0
28.0,11.0,597.0,574.0,George Hill with a defensive rebound.,23.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,1.0,0.0,0.0,[48003],1570506.0
11.0,28.0,574.0,569.0,Luis Scola steals the ball from George Hill.,5.0,0.0,-1.0,True,0.0,0.0,-1.0,True,1.0,5.0,False,1.0,0.0,0.0,[],1570506.0
28.0,11.0,569.0,564.0,Pacers with a defensive rebound.,5.0,0.0,-1.0,False,0.0,0.0,-1.0,False,5.0,1.0,True,1.0,1.0,0.0,[],1570506.0
11.0,28.0,564.0,544.0,Luis Scola with a defensive rebound.,20.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,1.0,1.0,0.0,[48003],1570506.0
28.0,11.0,544.0,535.0,Monta Ellis steals the ball from DeMar DeRozan.,9.0,0.0,-1.0,True,0.0,0.0,-1.0,True,1.0,5.0,False,1.0,0.0,0.0,[],1570506.0
11.0,28.0,535.0,525.0,C.J. Miles makes a tip layup from 2 feet out.,10.0,2.0,-1.0,False,1.0,0.0,-1.0,False,5.0,2.0,True,1.0,0.0,0.0,"[48003, 48003]",1570506.0
28.0,11.0,525.0,517.0,Jonas Valanciunas dunks. DeMar DeRozan with the assist.,8.0,2.0,-1.0,False,0.0,0.0,12316.0,False,2.0,2.0,False,1.0,0.0,0.0,[48003],1570506.0
11.0,28.0,517.0,508.0,C.J. Miles makes a 3-point jump shot from 24 feet out. George Hill with the assist.,9.0,3.0,-1.0,False,0.0,0.0,12316.0,False,2.0,3.0,False,1.0,0.0,0.0,[48003],1570506.0
28.0,11.0,508.0,492.0,DeMar DeRozan makes free throw 2 of 2.,16.0,1.0,-1.0,False,0.0,0.0,-1.0,False,3.0,7.0,False,1.0,1.0,0.0,[],1570506.0
11.0,28.0,492.0,484.0,Ian Mahinmi is charged with a turnover due to a foul.,8.0,0.0,-1.0,True,0.0,0.0,-1.0,False,7.0,4.0,False,1.0,0.0,0.0,[],1570506.0
28.0,11.0,484.0,463.0,C.J. Miles steals the ball from Luis Scola.,21.0,0.0,-1.0,True,0.0,0.0,-1.0,True,4.0,5.0,False,1.0,0.0,0.0,[],1570506.0
11.0,28.0,463.0,459.0,DeMar DeRozan steals the ball from C.J. Miles.,4.0,0.0,-1.0,True,0.0,0.0,-1.0,True,5.0,5.0,False,1.0,0.0,0.0,[],1570506.0
28.0,11.0,459.0,454.0,Luis Scola with a turnover - Lost Ball Out of Bounds,5.0,0.0,-1.0,True,0.0,0.0,-1.0,False,5.0,4.0,False,1.0,0.0,0.0,[],1570506.0
11.0,28.0,454.0,443.0,Jonas Valanciunas with a defensive rebound.,11.0,0.0,-1.0,False,0.0,0.0,-1.0,False,4.0,1.0,False,1.0,0.0,0.0,[48003],1570506.0
28.0,11.0,443.0,428.0,George Hill with a defensive rebound.,15.0,1.0,-1.0,False,1.0,0.0,-1.0,False,1.0,1.0,False,1.0,1.0,0.0,[48003],1570506.0
11.0,28.0,428.0,419.0,Ian Mahinmi makes a running dunk. Paul George with the assist.,9.0,2.0,-1.0,False,0.0,0.0,12316.0,False,1.0,2.0,False,1.0,0.0,0.0,[48003],1570506.0
28.0,11.0,419.0,382.0,Ian Mahinmi steals the ball from Jonas Valanciunas.,37.0,0.0,-1.0,True,1.0,0.0,-1.0,True,2.0,5.0,False,1.0,0.0,0.0,[48003],1570506.0
11.0,28.0,382.0,377.0,George Hill makes a running layup from 1 foot out. Rodney Stuckey with the assist.,5.0,2.0,-1.0,False,0.0,0.0,12316.0,False,5.0,2.0,True,1.0,0.0,0.0,[48003],1570506.0
28.0,11.0,377.0,361.0,Ian Mahinmi with a defensive rebound.,16.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,1.0,0.0,0.0,[48003],1570506.0
11.0,28.0,361.0,347.0,Ian Mahinmi makes a putback layup from 2 feet out.,14.0,2.0,-1.0,False,1.0,0.0,-1.0,False,1.0,2.0,False,1.0,0.0,0.0,"[48003, 48003]",1570506.0
28.0,11.0,347.0,331.0,Kyle Lowry makes a 3-point pull up jump shot from 25 feet out. DeMar DeRozan with the assist.,16.0,3.0,-1.0,False,0.0,0.0,12316.0,False,2.0,3.0,False,1.0,0.0,0.0,[48003],1570506.0
11.0,28.0,331.0,315.0,Patrick Patterson with a defensive rebound.,16.0,0.0,-1.0,False,0.0,0.0,-1.0,False,3.0,1.0,False,1.0,0.0,0.0,[48003],1570506.0
28.0,11.0,315.0,306.0,Paul George with a defensive rebound.,9.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,1.0,0.0,0.0,[48003],1570506.0
11.0,28.0,306.0,300.0,C.J. Miles makes a running dunk. Paul George with the assist.,6.0,2.0,-1.0,False,0.0,0.0,12316.0,False,1.0,2.0,True,1.0,0.0,0.0,[48003],1570506.0
28.0,11.0,300.0,281.0,Ian Mahinmi with a defensive rebound.,19.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,1.0,1.0,0.0,[48003],1570506.0
11.0,28.0,281.0,271.0,Kyle Lowry steals the ball from Rodney Stuckey.,10.0,0.0,-1.0,True,0.0,0.0,-1.0,True,1.0,5.0,False,1.0,0.0,0.0,[],1570506.0
28.0,11.0,271.0,263.0,DeMarre Carroll makes a hook shot from 3 feet out.,8.0,2.0,-1.0,False,1.0,0.0,-1.0,False,5.0,2.0,True,1.0,0.0,0.0,"[48003, 48003]",1570506.0
11.0,28.0,263.0,240.0,C.J. Miles makes a 3-point jump shot from 25 feet out. Ian Mahinmi with the assist.,23.0,3.0,-1.0,False,0.0,0.0,12316.0,False,2.0,3.0,False,1.0,0.0,0.0,[48003],1570506.0
28.0,11.0,240.0,218.0,Rodney Stuckey with a defensive rebound.,22.0,0.0,-1.0,False,0.0,0.0,-1.0,False,3.0,1.0,False,1.0,0.0,0.0,[48003],1570506.0
11.0,28.0,218.0,215.0,Rodney Stuckey makes a running layup from 1 foot out.,3.0,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,2.0,True,1.0,0.0,0.0,[48003],1570506.0
28.0,11.0,215.0,196.0,Patrick Patterson with a turnover - Traveling,19.0,0.0,-1.0,True,0.0,0.0,-1.0,False,2.0,4.0,False,1.0,0.0,0.0,[],1570506.0
11.0,28.0,196.0,171.0,Raptors with a defensive rebound.,25.0,0.0,-1.0,False,0.0,0.0,-1.0,False,4.0,1.0,False,1.0,0.0,0.0,[48003],1570506.0
28.0,11.0,171.0,162.0,Patrick Patterson makes a 3-point jump shot from 25 feet out. Kyle Lowry with the assist.,9.0,3.0,-1.0,False,0.0,0.0,12316.0,False,1.0,3.0,False,1.0,0.0,0.0,[48003],1570506.0
11.0,28.0,162.0,157.0,Patrick Patterson steals the ball from C.J. Miles.,5.0,0.0,-1.0,True,0.0,0.0,-1.0,True,3.0,5.0,False,1.0,0.0,0.0,[],1570506.0
28.0,11.0,157.0,144.0,Pacers with a defensive rebound.,13.0,0.0,-1.0,False,1.0,0.0,-1.0,False,5.0,1.0,True,1.0,0.0,0.0,"[48003, 48003]",1570506.0
11.0,28.0,144.0,128.0,Lavoy Allen makes a hook shot from 6 feet out. Paul George with the assist.,16.0,2.0,-1.0,False,0.0,0.0,12316.0,False,1.0,2.0,False,1.0,1.0,0.0,[48003],1570506.0
28.0,11.0,128.0,112.0,Jordan Hill with a defensive rebound.,16.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,1.0,0.0,0.0,[48003],1570506.0
11.0,28.0,112.0,105.0,Paul George makes free throw 2 of 2.,7.0,2.0,-1.0,False,1.0,1.0,-1.0,False,1.0,7.0,False,1.0,1.0,0.0,[48003],1570506.0
28.0,11.0,105.0,90.0,Rodney Stuckey with a defensive rebound.,15.0,0.0,-1.0,False,0.0,0.0,-1.0,False,7.0,1.0,False,1.0,0.0,0.0,[48003],1570506.0
11.0,28.0,90.0,87.0,Rodney Stuckey makes free throw 2 of 2.,3.0,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,7.0,True,1.0,1.0,0.0,[],1570506.0
28.0,11.0,87.0,62.0,Lavoy Allen with a defensive rebound.,25.0,0.0,-1.0,False,1.0,0.0,-1.0,False,7.0,1.0,False,1.0,0.0,0.0,"[48003, 48003]",1570506.0
11.0,28.0,62.0,51.8,Paul George makes free throw 2 of 2.,10.2,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,7.0,False,1.0,1.0,0.0,[],1570506.0
28.0,11.0,51.8,35.9,Rodney Stuckey with a defensive rebound.,15.9,0.0,-1.0,False,0.0,0.0,-1.0,False,7.0,1.0,False,1.0,0.0,0.0,[48003],1570506.0
11.0,28.0,35.9,33.0,Rodney Stuckey makes free throw 2 of 2.,2.9,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,7.0,True,1.0,1.0,0.0,[],1570506.0
28.0,11.0,33.0,15.9,Cory Joseph makes a driving layup from 1 foot out.,17.1,2.0,-1.0,False,0.0,0.0,-1.0,False,7.0,2.0,False,1.0,0.0,0.0,[48003],1570506.0
11.0,28.0,15.9,0.0,End of the 1st Quarter,15.9,0.0,-1.0,False,1.0,0.0,-1.0,False,2.0,9.0,False,1.0,0.0,0.0,[48003],1570506.0
11.0,28.0,720.0,703.0,Jordan Hill makes a driving finger roll from 3 feet out.,17.0,2.0,-1.0,False,0.0,0.0,-1.0,False,9.0,2.0,False,2.0,0.0,0.0,[48003],1570506.0
28.0,11.0,703.0,678.0,Jordan Hill with a defensive rebound.,25.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,2.0,1.0,0.0,[48003],1570506.0
11.0,28.0,678.0,667.0,DeMar DeRozan with a defensive rebound.,11.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,2.0,0.0,0.0,[48003],1570506.0
28.0,11.0,667.0,658.0,Chase Budinger with a defensive rebound.,9.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,True,2.0,0.0,0.0,[48003],1570506.0
11.0,28.0,658.0,648.0,Kyle Lowry with a defensive rebound.,10.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,2.0,0.0,0.0,[48003],1570506.0
28.0,11.0,648.0,639.0,Jordan Hill steals the ball from Kyle Lowry.,9.0,0.0,-1.0,True,0.0,0.0,-1.0,True,1.0,5.0,False,2.0,0.0,0.0,[],1570506.0
11.0,28.0,639.0,633.0,DeMar DeRozan steals the ball from Rodney Stuckey.,6.0,0.0,-1.0,True,0.0,0.0,-1.0,True,5.0,5.0,False,2.0,0.0,0.0,[],1570506.0
28.0,11.0,633.0,609.0,Lavoy Allen with a defensive rebound.,24.0,0.0,-1.0,False,0.0,0.0,-1.0,False,5.0,1.0,False,2.0,0.0,0.0,[48003],1570506.0
11.0,28.0,609.0,598.0,Raptors with a defensive rebound.,11.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,2.0,0.0,0.0,[48003],1570506.0
28.0,11.0,598.0,583.0,Jordan Hill with a defensive rebound.,15.0,2.0,-1.0,False,0.0,0.0,12316.0,False,1.0,1.0,False,2.0,1.0,0.0,[48003],1570506.0
11.0,28.0,583.0,575.0,Monta Ellis makes a pull up jump shot from 17 feet out.,8.0,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,2.0,False,2.0,0.0,0.0,[48003],1570506.0
28.0,11.0,575.0,553.0,DeMarre Carroll makes free throw 2 of 2.,22.0,1.0,-1.0,False,0.0,0.0,-1.0,False,2.0,7.0,False,2.0,1.0,0.0,[],1570506.0
11.0,28.0,553.0,531.0,Jonas Valanciunas with a defensive rebound.,22.0,0.0,-1.0,False,1.0,0.0,-1.0,False,7.0,1.0,False,2.0,0.0,0.0,"[48003, 48003]",1570506.0
28.0,11.0,531.0,521.0,Jordan Hill with a defensive rebound.,10.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,2.0,0.0,0.0,[48003],1570506.0
11.0,28.0,521.0,507.0,DeMarre Carroll with a defensive rebound.,14.0,1.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,2.0,1.0,0.0,[],1570506.0
28.0,11.0,507.0,482.0,Raptors with a turnover: Shot Clock Turnover,25.0,0.0,-1.0,True,1.0,0.0,-1.0,False,1.0,4.0,False,2.0,0.0,0.0,[48003],1570506.0
11.0,28.0,482.0,471.0,Kyle Lowry with a defensive rebound.,11.0,0.0,-1.0,False,0.0,0.0,-1.0,False,4.0,1.0,False,2.0,0.0,0.0,[48003],1570506.0
28.0,11.0,471.0,456.0,Monta Ellis steals the ball from Cory Joseph.,15.0,0.0,-1.0,True,0.0,0.0,-1.0,True,1.0,5.0,False,2.0,0.0,0.0,[],1570506.0
11.0,28.0,456.0,451.0,Rodney Stuckey makes a running layup from 2 feet out. Monta Ellis with the assist.,5.0,2.0,-1.0,False,0.0,0.0,12316.0,False,5.0,2.0,True,2.0,0.0,0.0,[48003],1570506.0
28.0,11.0,451.0,421.0,Jordan Hill with a defensive rebound.,30.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,2.0,1.0,0.0,[48003],1570506.0
11.0,28.0,421.0,405.0,Jordan Hill makes a cutting layup from 2 feet out. Rodney Stuckey with the assist.,16.0,2.0,-1.0,False,0.0,0.0,12316.0,False,1.0,2.0,False,2.0,1.0,0.0,[48003],1570506.0
28.0,11.0,405.0,387.0,George Hill steals the ball from Kyle Lowry.,18.0,0.0,-1.0,True,0.0,0.0,-1.0,True,2.0,5.0,False,2.0,0.0,0.0,[],1570506.0
11.0,28.0,387.0,374.0,Luis Scola with a defensive rebound.,13.0,0.0,-1.0,False,0.0,0.0,-1.0,False,5.0,1.0,False,2.0,1.0,0.0,[48003],1570506.0
28.0,11.0,374.0,366.0,DeMarre Carroll with a turnover - Palming,8.0,0.0,-1.0,True,0.0,0.0,-1.0,False,1.0,4.0,False,2.0,0.0,0.0,[],1570506.0
11.0,28.0,366.0,352.0,Luis Scola with a defensive rebound.,14.0,0.0,-1.0,False,0.0,0.0,-1.0,False,4.0,1.0,False,2.0,0.0,0.0,[48003],1570506.0
28.0,11.0,352.0,338.0,Jonas Valanciunas makes a turnaround jump shot from 15 feet out.,14.0,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,2.0,False,2.0,0.0,0.0,[48003],1570506.0
11.0,28.0,338.0,316.0,Jonas Valanciunas with a defensive rebound.,22.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,2.0,0.0,0.0,[48003],1570506.0
28.0,11.0,316.0,301.0,George Hill steals the ball from Luis Scola.,15.0,0.0,-1.0,True,0.0,0.0,-1.0,True,1.0,5.0,False,2.0,0.0,0.0,[],1570506.0
11.0,28.0,301.0,283.0,Rodney Stuckey makes a pull up jump shot from 15 feet out. Ian Mahinmi with the assist.,18.0,2.0,-1.0,False,1.0,0.0,12316.0,False,5.0,2.0,False,2.0,0.0,0.0,"[48003, 48003]",1570506.0
28.0,11.0,283.0,262.0,Jonas Valanciunas makes a layup from 1 foot out. Cory Joseph with the assist.,21.0,2.0,-1.0,False,0.0,0.0,12316.0,False,2.0,2.0,False,2.0,0.0,0.0,[48003],1570506.0
11.0,28.0,262.0,223.0,Jonas Valanciunas with a defensive rebound.,39.0,0.0,-1.0,False,1.0,0.0,-1.0,False,2.0,1.0,False,2.0,0.0,0.0,"[48003, 48003]",1570506.0
28.0,11.0,223.0,217.0,Cory Joseph makes free throw 2 of 2.,6.0,1.0,-1.0,False,0.0,0.0,-1.0,False,1.0,7.0,True,2.0,1.0,0.0,[],1570506.0
11.0,28.0,217.0,197.0,DeMar DeRozan with a defensive rebound.,20.0,0.0,-1.0,False,0.0,0.0,-1.0,False,7.0,1.0,False,2.0,0.0,0.0,[48003],1570506.0
28.0,11.0,197.0,184.0,DeMar DeRozan makes a driving floating jump shot from 5 feet out.,13.0,2.0,-1.0,False,0.0,0.0,-1.0,False,1.0,2.0,False,2.0,0.0,0.0,[48003],1570506.0
11.0,28.0,184.0,169.0,Jonas Valanciunas with a defensive rebound.,15.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,2.0,0.0,0.0,[48003],1570506.0
28.0,11.0,169.0,152.0,Jonas Valanciunas makes a layup from 2 feet out. Kyle Lowry with the assist.,17.0,2.0,-1.0,False,0.0,0.0,12316.0,False,1.0,2.0,False,2.0,0.0,0.0,[48003],1570506.0
11.0,28.0,152.0,141.0,Paul George makes a cutting layup from 2 feet out. Chase Budinger with the assist.,11.0,2.0,-1.0,False,0.0,0.0,12316.0,False,2.0,2.0,False,2.0,0.0,0.0,[48003],1570506.0
28.0,11.0,141.0,126.0,DeMar DeRozan makes free throw 2 of 2.,15.0,2.0,-1.0,False,0.0,0.0,-1.0,False,2.0,7.0,False,2.0,1.0,0.0,[],1570506.0
11.0,28.0,126.0,111.0,DeMarre Carroll with a defensive rebound.,15.0,0.0,-1.0,False,0.0,0.0,-1.0,False,7.0,1.0,False,2.0,0.0,0.0,[48003],1570506.0
28.0,11.0,111.0,100.0,Paul George with a defensive rebound.,11.0,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,2.0,0.0,0.0,[48003],1570506.0
11.0,28.0,100.0,84.0,Rodney Stuckey makes a driving floating bank jump shot from 3 feet out. Paul George with the assist.,16.0,2.0,-1.0,False,0.0,0.0,12316.0,False,1.0,2.0,False,2.0,1.0,0.0,[48003],1570506.0
28.0,11.0,84.0,63.0,Ian Mahinmi with a defensive rebound.,21.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,2.0,0.0,0.0,[48003],1570506.0
11.0,28.0,63.0,49.9,Jonas Valanciunas with a defensive rebound.,13.1,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,2.0,0.0,0.0,[48003],1570506.0
28.0,11.0,49.9,39.9,Kyle Lowry makes a cutting layup from 1 foot out. DeMar DeRozan with the assist.,10.0,2.0,-1.0,False,0.0,0.0,12316.0,False,1.0,2.0,False,2.0,0.0,0.0,[48003],1570506.0
11.0,28.0,39.9,16.4,Jonas Valanciunas with a defensive rebound.,23.5,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,2.0,0.0,0.0,[48003],1570506.0
28.0,11.0,16.4,1.6,Jordan Hill with a defensive rebound.,14.8,1.0,-1.0,False,0.0,0.0,-1.0,False,1.0,1.0,False,2.0,1.0,0.0,[],1570506.0
11.0,28.0,1.6,0.0,End of the 2nd Quarter,1.6,0.0,-1.0,False,0.0,0.0,-1.0,False,1.0,9.0,False,2.0,0.0,0.0,[],1570506.0
11.0,28.0,720.0,702.0,Luis Scola with a defensive rebound.,18.0,0.0,-1.0,False,0.0,0.0,-1.0,False,9.0,1.0,False,3.0,0.0,0.0,[48003],1570506.0
28.0,11.0,702.0,690.0,DeMarre Carroll makes a 3-point jump shot from 25 feet out. Kyle Lowry with the assist.,12.0,3.0,-1.0,False,0.0,0.0,12316.0,False,1.0,3.0,False,3.0,0.0,0.0,[48003],1570506.0
11.0,28.0,690.0,671.0,C.J. Miles makes a 3-point jump shot from 23 feet out. George Hill with the assist.,19.0,3.0,-1.0,False,0.0,0.0,12316.0,False,3.0,3.0,False,3.0,0.0,0.0,[48003],1570506.0
28.0,11.0,671.0,653.0,DeMar DeRozan makes a turnaround jump shot from 12 feet out. Kyle Lowry with the assist.,18.0,2.0,-1.0,False,0.0,0.0,12316.0,False,3.0,2.0,False,3.0,0.0,0.0,[48003],1570506.0
11.0,28.0,653.0,634.0,Jonas Valanciunas with a defensive rebound.,19.0,0.0,-1.0,False,0.0,0.0,-1.0,False,2.0,1.0,False,3.0,0.0,0.0,[48003],1570506.0
28.0,11.0,634.0,626.0,Ian Mahinmi steals the ball from Kyle Lowry.,8.0,0.0,-1.0,True,0.0,0.0,-1.0,True,1.0,5.0,False,3.0,0.0,0.0,[],1570506.0
11.0,28.0,626.0,618.0,DeMar DeRozan with a defensive rebound.,8.0,0.0,-1.0,False,0.0,0.0,-1.0,False,5.0,1.0,True,3.0,0.0,0.0,[48003],1570506.0
28.0,11.0,618.0,603.0,DeMar DeRozan makes a jump shot from 19 feet out.,15.0,2.0,-1.0,False,1.0,0.0,-1.0,False,1.0,2.0,False,3.0,0.0,0.0,"[48003, 48003]",1570506.0
11.0,28.0,603.0,596.0,DeMarre Carroll steals the ball from Monta Ellis.,7.0,0.0,-1.0,True,0.0,0.0,-1.0,True,2.0,5.0,False,3.0,0.0,0.0,[],1570506.0
